E0,omega0,cutoff_order,plateau_intensity_mean,H5_intensity,H11_intensity,H21_intensity
0.08406789303639879,0.05254873637321891,83,-11.043618589885552,-17.42585397269841,-19.631036976268305,-10.727918662776954
0.08431460283436334,0.05037993943174499,87,-11.13455746935427,-17.45942236817991,-19.638445482655193,-16.478291377366464
0.07400954534614515,0.05622426516396291,77,-11.022184758216294,-17.476218019014226,-19.568942112872953,-10.207931007610854
0.09844993618663377,0.0539079252532872,81,-10.986518941167702,-17.26511219021366,-19.385677864854916,-8.482313052887639
0.051739834576600904,0.06345878488089912,68,-11.070313522642298,-17.684023277839763,-19.884343015496253,-11.812137920729782
0.058112689855901296,0.049663513131638505,87,-11.31755962569245,-17.795880727613625,-20.016323220772705,-17.135391777870943
0.084451523834977,0.054571676898255705,80,-11.018869376632326,-17.38824011660299,-19.537041612223558,-8.478737503932171
0.06103590778190929,0.05515062928700636,79,-11.137412585178797,-17.660614298625536,-19.752610838585547,-8.6707566499924
0.06164916067258172,0.06232990710186658,69,-10.980335450977112,-17.547127962811885,-19.73721535565161,-11.167881418152382
0.06996327330597134,0.06383005495040182,67,-10.89297342572813,-17.41540268544005,-19.479797890351488,-11.237649238197967
0.09702185809282048,0.05860667964049819,74,-10.902945167275854,-17.204604415670612,-19.256182013197,-11.501419554474507
0.08946906229029641,0.06134764405645681,70,-10.915684184966157,-17.235752816221577,-19.265392067037272,-11.257223605158975
0.09061145972554385,0.06211291741237908,69,-10.884588692964,-17.21433324807514,-19.263176860243462,-11.171853451930291
0.055519541127859486,0.047975106092787996,92,-11.403142217244799,-17.864937442798055,-20.06546455544886,-18.75136438283086
0.06574324920605792,0.04483564537651388,99,-11.39772575329736,-17.776488246486764,-19.97167435953241,-19.076824835870124
0.055795283341365354,0.04886769374316106,90,-11.368336558332276,-17.844298877985477,-20.02164487254971,-17.725237214771933
0.09238357195603934,0.052878691825301784,82,-11.05666409406718,-17.3372826307702,-19.472358948641332,-9.2684735921014
0.08579315778664251,0.06285960477071101,68,-10.871634009692375,-17.251531428321567,-19.294618835301886,-11.060163271725859
0.05743758092027211,0.04275655432173696,103,-11.526667194426055,-17.93560477457885,-20.15840265470404,-20.065262873481892
0.07486664575497529,0.05282238035822098,82,-11.069585697191417,-17.52216204138002,-19.742095734358756,-10.640730452377465
0.08524351340852031,0.04439059469502463,99,-11.284989073386704,-17.5594746485117,-19.752984155793293,-19.117165740754213
0.07538405532108856,0.062108434175103415,70,-10.899237669635907,-17.373059267471145,-19.338759789934233,-11.425581169160418
0.06685053848935744,0.05650981950141384,76,-11.056509570107393,-17.560635431157877,-19.668604525077356,-10.452030318093623
0.0546030294160419,0.06990290766921575,58,-10.89364637001326,-17.55055804169908,-19.113623453598063,-11.645115904265188
0.0872218454052999,0.06933764492824451,59,-10.70175822156698,-17.15149135521904,-18.902685564343784,-11.571210055910756
0.06095651728034575,0.06546362829320648,66,-10.933711114394931,-17.51147125184245,-19.414340526402135,-11.726917814630085
0.09789505051310879,0.040208722518020164,109,-11.412214706368,-17.525782049911374,-19.740281056264774,-20.248725972370984
0.06730349457214092,0.05826905677082147,75,-11.01930017629478,-17.52961563127583,-19.736896643562538,-11.311593965049695
0.05573536140787011,0.06434484915746115,67,-11.005458424659357,-17.60380624181826,-19.47878572404109,-11.869233117891653
0.07491730279697636,0.053323507073132624,82,-11.05682738927182,-17.51354407431278,-19.7339055054913,-8.5160658739076
0.0677945094056009,0.04847116894542534,91,-11.28163165499475,-17.68224781386336,-19.86476172453233,-17.432597563349017
0.09179071204784853,0.04043699086117652,108,-11.391691389630305,-17.577036949360988,-19.80540392796119,-20.52487940011313
0.06709982128064156,0.06470163601435854,67,-10.902224464074264,-17.43767141753292,-19.2846244407173,-11.721934485469474
0.07995347395932087,0.047527655805192796,93,-11.225982062221462,-17.555725668579626,-19.738444031254247,-18.04695808910867
0.06829415182578445,0.04483572980726928,97,-11.368548583656219,-17.743474937865095,-19.94070819676075,-19.04477876819335
0.08756272469317357,0.06328676584060425,68,-10.851391793380223,-17.228714982123236,-19.352765679278,-11.061091779071893
0.09812021527403339,0.04534931324231825,97,-11.28336007558558,-17.41923992447045,-19.631775054360748,-18.839708998430385
0.06421848973289558,0.06099100255023332,71,-10.985149903625652,-17.528475826473944,-19.57006191412338,-11.465570098763834
0.06754964227546964,0.04695848382881491,95,-11.309936932303483,-17.712484808636066,-19.888819068004356,-18.251046222392198
0.05869009038507378,0.05316584096176895,82,-11.217004963942962,-17.727625203752524,-19.91151051378924,-8.945615632829092
0.09585859264185298,0.0647632033013123,68,-10.843722904352067,-17.129973277994544,-19.217025402233478,-10.930548116922939
0.061468838555598045,0.04488283093876651,99,-11.424988366187476,-17.834844813887383,-20.055982085913953,-19.30884705034018
0.051550057487129985,0.06560633176907958,65,-11.028786751352964,-17.65506777115876,-19.450575575470275,-11.750335489151299
0.05925499887229063,0.06736541176965802,64,-10.919067925972506,-17.514291576165583,-19.66660063288599,-11.751025415033476
0.08299738004966108,0.05126843422477147,85,-11.083605119760175,-17.458543012531614,-19.67920649503285,-14.005747919862847
0.07715881955452887,0.04556130462724011,97,-11.288368177251765,-17.623676592344406,-19.81622083526695,-18.70925063452698
0.08024213672561278,0.040670006166478916,108,-11.404129305107679,-17.688603108059855,-19.912633280466398,-20.884787810991604
0.08244829908710563,0.052729441191387054,82,-11.036861230543343,-17.43958966202002,-19.627843307437672,-10.809364302404726
0.05745882556521973,0.05925865610263914,74,-11.090507032799666,-17.652346960236873,-19.856254134213216,-11.073910685304092
0.09015372124136097,0.05993610839417948,72,-10.884041198018146,-17.248826560610365,-19.272427269254653,-10.83231641543019
0.07106210645131995,0.06467488575820933,67,-10.885437033617901,-17.38822941349834,-19.267187294016036,-11.100586807295386
0.09302901189416451,0.0671641111313868,64,-10.76163890571268,-17.123866331059258,-19.080517441611985,-11.217887796284396
0.09317014576194846,0.04368599470099944,101,-11.312588501080644,-17.496601061719844,-19.70777822284392,-19.320589812995863
0.062389288968762086,0.040741491629826515,107,-11.519476330562467,-17.905313963444954,-20.11470960453719,-20.47067814874256
0.08883595621072721,0.05696296555257728,76,-10.967275604452993,-17.307951507410646,-19.498023517361677,-10.41974081112305
0.0962769930257058,0.05290778210683665,82,-11.044795811932998,-17.301396943225985,-19.458526589232484,-9.018174084387095
0.07221261346127233,0.0672907413866348,64,-10.82425314555209,-17.34352887193142,-19.426969982823454,-11.759629280799247
0.0917846279429958,0.056574666819118435,76,-10.976342856183345,-17.285465064086274,-19.44817953128135,-10.409811896379104
0.06015524406653431,0.048975729880519396,89,-11.318701347850403,-17.777754036951965,-19.99545933312884,-17.500222451578196
0.05516898139335619,0.04758156037161654,92,-11.418151683270173,-17.87730191281344,-20.05749405609131,-18.344543335357095
0.07261019429296896,0.05524395409846289,79,-11.047719056740092,-17.509998063554963,-19.73767298064108,-8.514150215252503
0.090056112630514,0.047718609951140266,93,-11.1922618921772,-17.448858028985246,-19.627172432398982,-17.777389337208174
0.07587672528495157,0.05626108638771934,77,-11.00484979909759,-17.453822488813945,-19.532627064944844,-10.131527344801205
0.08829278975342873,0.056103730916226946,77,-10.957246588810328,-17.326205035082918,-19.492889977416493,-9.693036983646039
0.08850978188728918,0.049376873735604114,89,-11.164646437316579,-17.43538956786305,-19.654545508604514,-17.566878098216122
0.05113731053387632,0.06255584016754509,69,-11.094500442667291,-17.703851928799082,-19.644197390239917,-11.609202101663936
0.06504202477916261,0.05402001045810466,81,-11.128206165084064,-17.623297830351053,-19.728891943457874,-8.664389299327148
0.05378083341079758,0.04726707205307421,93,-11.446385480629283,-17.906104328473695,-20.127077236542842,-18.483278917986215
0.062223213662511725,0.04835450158518465,90,-11.311758369133472,-17.759450433447622,-19.987140230823382,-18.989811914379136
0.06887964483307979,0.05653767764234002,77,-11.052098391174335,-17.533927180429735,-19.61156025675036,-10.340439758597467
0.08763742659506377,0.048713749973076315,90,-11.176529560305216,-17.45571091754497,-19.675800131201964,-18.183918713863513
0.08028756645959234,0.06784226636162742,63,-10.791870462599658,-17.241070161115463,-19.092373263901322,-11.703068297645974
0.06415036733405576,0.06767952376719016,62,-10.855659066084653,-17.439520949999554,-19.21582594874786,-11.633153398594683
0.06634655647283257,0.04313596247637981,102,-11.409127579030665,-17.80294279865362,-20.026695666174064,-20.871331252447238
0.0947179743344081,0.04273458926985687,103,-11.34275404785447,-17.501491820239202,-19.718985842570593,-20.11642933383524
0.08169750037575503,0.060665419925613126,71,-10.894378289954883,-17.3237540912352,-19.31873238434043,-11.371758711572989
0.08555236598531127,0.04742834873611249,93,-11.19754399414752,-17.499662014754477,-19.72525229620909,-18.64065092391826
0.07477084495325688,0.04469352351777283,99,-11.332478057155358,-17.66847234092501,-19.898488438587947,-19.72345535736564
0.09650286435547797,0.05497459448847172,78,-10.975906105371878,-17.265756911324672,-19.397068846055088,-8.52804309894412
0.07011950786571156,0.046567107200905185,94,-11.293115340482203,-17.68798180698612,-19.877708505515965,-18.34992224899295
0.07197022680824174,0.0419083937728449,104,-11.396612102802491,-17.757427939802753,-19.986536596940162,-20.37135014600964
0.09327496310404366,0.04628575896749177,96,-11.229163861371523,-17.444988334004584,-19.632620989933418,-18.34798681815494
0.09184797590816823,0.04018838129120854,109,-11.389029627232025,-17.581479922631722,-19.804303697029148,-20.73200109170212
0.06658851901838016,0.04847353713766111,91,-11.289028558042952,-17.697771511990275,-19.880583920420374,-17.436141680245587
0.08739786322130402,0.06017270161942145,72,-10.89090589637881,-17.273872709121832,-19.414607579754023,-11.320360037905589
0.06250864547070825,0.04793035318448969,92,-11.320864124677167,-17.763198771968078,-19.98920903078772,-19.668981289860564
0.057040243766380616,0.043171102156699837,101,-11.5104993484386,-17.933061587248172,-20.1504810997536,-20.529430362702332
0.07745930298873664,0.04829207584971735,91,-11.201346179906452,-17.57052058975685,-19.794620935759266,-18.049380465822754
0.08022994772548923,0.06791452604529127,62,-10.782944811117407,-17.24010518509417,-18.934354432599587,-11.801862731782206
0.093975414263496,0.05156658536646476,84,-11.070752222426545,-17.344646520255896,-19.501394032262315,-13.178773939852496
0.07070116791562989,0.05899820264049843,74,-10.975313854435063,-17.47363923356799,-19.513117074420187,-11.548363235768878
0.0668924889837154,0.05481503644359093,80,-11.079918001024316,-17.586112631373275,-19.690460171934813,-8.660690688266056
0.07171931169449806,0.06385862666667452,67,-10.88672051197308,-17.392457165255347,-19.36375592464651,-11.193290274400086
0.09455799568553863,0.050383235243090005,87,-11.079653304718486,-17.359433618168268,-19.521307721576424,-15.906820946888185
0.0731880058310126,0.043212178252788225,100,-11.38045324256234,-17.715546808098175,-19.924318794324492,-19.553327425053084
0.05700853829881747,0.057576382890856544,76,-11.128289004018146,-17.683463275724627,-19.798565296964142,-11.59736414491698
0.05240038261344952,0.0666152570161235,65,-11.005951188993134,-17.630465648940753,-19.75129996915186,-11.738428773930629
0.06251711520091081,0.047652928709250114,92,-11.325033396437254,-17.76800218727315,-19.975640012420424,-18.05789204366624
0.051478527233274174,0.05256104024813478,82,-11.323219958179287,-17.851390336471113,-20.0431106815673,-11.92153842511753
0.0577287767782053,0.051526861473111064,85,-11.272483229052021,-17.768736669031334,-19.94336601035947,-14.4207701852477
0.08620254580819053,0.045735940241478784,96,-11.29197439136024,-17.524305334117802,-19.72425177515061,-18.616995972179843
0.06383351389351309,0.0505286906382343,86,-11.232635343215936,-17.69825477515491,-19.866774052731905,-16.024860376071487
0.055685637338437614,0.06314985039321891,69,-11.032615340345108,-17.622316775517767,-19.649620993509377,-12.034894191873457
0.056535253154357326,0.0624209614679274,69,-11.033075829914788,-17.619359327957273,-19.644864526521452,-11.289248819332999
0.0814754494007487,0.06875777036997674,60,-10.744422305234584,-17.21601617372431,-18.89308218160007,-11.40672726812728
0.06617151444448392,0.05011803107609047,87,-11.221196971487648,-17.675159790435732,-19.900987322128184,-16.91116986573095
0.0708963203625122,0.046112997835118005,95,-11.29602829419083,-17.68683436359831,-19.87888719609588,-18.884772018188947
0.06290343544748789,0.046803651906769175,94,-11.350855286807636,-17.77787201749853,-19.97003772166789,-18.34381521067193
0.09838347474051096,0.04499567898322497,98,-11.312728053775835,-17.423990827385364,-19.64454758675305,-19.252535630859086
0.07854819404530454,0.0566747587804032,77,-10.96495474835019,-17.419943817042707,-19.63766617713891,-10.439866490206855
0.06055954687243681,0.06781463052231762,64,-10.90365369287886,-17.48978858670203,-19.643799148536488,-11.611676948155559
0.09076061777525724,0.04552251577050341,98,-11.304412541831171,-17.48339555353987,-19.680771750922457,-18.679764537248303
0.07797295371417366,0.04398604446610291,100,-11.338280206712788,-17.645743398221917,-19.872002073936937,-20.61513145539349
0.08882337334257176,0.04140349043288994,106,-11.39424037014567,-17.584930618898632,-19.813036206985362,-20.750214920901335
0.061488416629761455,0.06287383927362135,69,-10.980511044533369,-17.53920604682166,-19.459278124209188,-11.070314039425936
0.05686807083744519,0.04162250112422617,106,-11.55886494081834,-17.967793922969474,-20.200616295154585,-20.75337347813105
0.09907229491704576,0.06261393613745057,69,-10.8340366785389,-17.129692176902395,-19.192933587208437,-11.11996685370952
0.07569719021181304,0.04971230160597147,88,-11.16492773307037,-17.564607984966383,-19.741099268009755,-17.00031013589835
0.05596335022681611,0.04264162523736514,103,-11.543477865587187,-17.960615731801308,-20.190072337338712,-21.399085849162486
0.09022267863022487,0.054032085442526474,80,-11.005972904209049,-17.340051670375093,-19.52298526553999,-8.487013535477663
0.08084644795468493,0.06539527904298927,67,-10.822977816175996,-17.266877624623604,-19.17840456710269,-11.046818447980892
0.08837053651920933,0.04357161801896394,101,-11.2999208635694,-17.54502209824416,-19.773261601758154,-19.867219715093974
0.09739797399512957,0.04081291627233932,107,-11.41924790480614,-17.51699370191104,-19.730388108639932,-20.144693127920632
0.0589428670653752,0.04429697905609944,98,-11.445452802818854,-17.882087082363164,-20.079778386470505,-19.3367396737477
0.09968807905039448,0.05587636190761928,77,-10.995778675360143,-17.2234306979821,-19.333311460289245,-9.88250485416779
0.07709041394868939,0.06348411982415979,68,-10.87278317267926,-17.33465354123427,-19.302343649484044,-11.29194551161088
0.06125821660956757,0.05854039555749065,74,-11.060691185426101,-17.607369450923592,-19.77512906541099,-11.273202047880586
0.0945395100068569,0.06259529719195825,69,-10.845440006853014,-17.171300947129268,-19.26915009908566,-11.189862729392475
0.09973247737913123,0.05788526672169547,75,-10.915842298618259,-17.192427568140396,-19.320349141606705,-11.29673612803669
0.06408131412698141,0.05545609047739946,78,-11.095019391682024,-17.613726773255046,-19.7224140082111,-8.590246270586968
0.08484219686150332,0.06174785896236616,69,-10.889995616433742,-17.27641644479434,-19.302804857951006,-11.433194493622493
0.08412495916166257,0.05173896062025773,84,-11.055513411080993,-17.439049742027226,-19.65725485771364,-13.212746239140612
0.08149852718239539,0.06019495548918127,72,-10.904386255535305,-17.334720711357765,-19.491489094755323,-10.959716808559953
0.09051333095730171,0.05715174139848202,75,-10.966730849291,-17.287748071081584,-19.40596044646189,-10.400066635963324
0.05325367417447709,0.058633008748399745,75,-11.153099738777042,-17.727532759143312,-19.931943386214517,-11.793648187616247
0.07437546429371336,0.04101647162451676,106,-11.424637572520693,-17.7471151899228,-19.960329670947356,-20.403099707387575
0.06340724336092599,0.04364564452377723,101,-11.423356857299618,-17.832100503519488,-20.06438909085459,-20.563959974301596
0.08375866827164784,0.0653703945701042,67,-10.817615048864987,-17.23717469474518,-19.17605127897834,-10.938724828361252
0.09218381369880486,0.0419281649516414,106,-11.40448035915169,-17.541610090482052,-19.753857612112352,-20.052859136147344
0.05751066933330207,0.042663951318911895,103,-11.527300075556994,-17.93608360620415,-20.150622020551147,-20.454662155830295
0.08829342378985419,0.05882358573331614,74,-10.926135079245277,-17.2850779424247,-19.45958392177031,-11.126709726641247
0.09742085081979962,0.04546472174341563,97,-11.279576965756434,-17.423287277997463,-19.623410209333397,-18.86764155725933
0.06429448412399821,0.06455164048365787,67,-10.924987016582403,-17.480246520300973,-19.660226812063982,-11.722219696390166
0.05518884225877527,0.067839475314476,64,-10.952467122895712,-17.569906216605723,-19.730605790708726,-11.620246581213172
0.0740583768726908,0.06380973174351452,67,-10.875069874880426,-17.365948104528787,-19.4322445149345,-11.191557941596233
0.06254234946496978,0.042086945351491434,103,-11.4841550197409,-17.875446909604367,-20.102156738565572,-20.297649310634757
0.08705195484426285,0.062390062254530795,69,-10.886617808234352,-17.244165790802374,-19.209571673923545,-11.06044440426803
0.06189830300977089,0.051960157562893766,83,-11.199136345079655,-17.700514848064042,-19.83518318255676,-13.40963256045598
0.07326356737408236,0.06824878978685942,64,-10.815613287503764,-17.317079372508246,-19.30344451365131,-11.329282415654056
0.06871417962407224,0.0695730772797521,63,-10.811455555469085,-17.356802072424927,-19.411065907852766,-11.399823683117546
0.06827620307412437,0.0693946568994341,59,-10.78359891291596,-17.36253456506718,-18.966892543671733,-11.440145167102024
0.09949210197889351,0.0401640452814279,110,-11.42636245517606,-17.512712807371106,-19.734770110739166,-20.637283363055683
0.08882932330781561,0.05784446295312325,75,-10.952610722077866,-17.29468623578296,-19.483233980357262,-10.78135478858105
0.07014549407131328,0.05873042673726162,74,-10.979975215142513,-17.484465857287,-19.50770491024271,-11.544031938563235
0.06914943678989645,0.0535690566555106,81,-11.096709746855993,-17.5787587089798,-19.770157251255505,-8.538324266599208
0.08455039718265542,0.04890527820282013,90,-11.172073465899315,-17.483096349619878,-19.69494751826446,-17.294206197109876
0.06838069176576671,0.06666961628074194,64,-10.861801249849782,-17.395017123565186,-19.17540765229027,-11.579092712818596
0.06656488764497347,0.05447026628957616,80,-11.089528192018376,-17.597310107656313,-19.796843370376624,-8.56941129783026
0.09467980914000544,0.04809113207746717,92,-11.210728344894656,-17.399184902376554,-19.590796624053095,-17.9787294269327
0.07154727143877308,0.04664036795771554,93,-11.282319007188994,-17.669709770907925,-19.896187078453753,-19.09480129972326
0.09041834226922682,0.04273593908495568,103,-11.356687573441729,-17.54188829395199,-19.764043416180773,-20.39276275764797
0.066567367016174,0.04782589752500091,93,-11.30141400565545,-17.70982937069434,-19.893995694435265,-17.798438543592034
0.05542501462141206,0.06496288016522521,66,-10.995564330839166,-17.60446192011297,-19.806707217541224,-11.852146534120909
0.05969819812898651,0.04402861995895328,99,-11.444476181085715,-17.87682176599526,-20.102969724364936,-21.066300278480192
0.09666609154988234,0.046641561854127475,95,-11.208232897740585,-17.407612797481477,-19.599568522959295,-18.422583762428786
0.0677172462894917,0.06148925602723844,70,-10.953978855886751,-17.47672032324951,-19.54429978206708,-11.210477195440331
0.0893370839199343,0.056244515115290536,77,-10.963743278122413,-17.313121831552976,-19.426908597895384,-9.815173251740884
0.08227109024116279,0.05114543884593676,85,-11.095029603266408,-17.467133498280475,-19.613662723722296,-14.712636520657108
0.09207191516050538,0.06738931602648134,65,-10.772037347203632,-17.127814803933678,-18.93703460388344,-11.368798567839207
0.06489920594336263,0.0500869628110733,87,-11.239122738271325,-17.69232940683963,-19.8966646365032,-16.50865983775602
0.0651465318854486,0.059323420980051216,73,-11.005344878462193,-17.540492363204862,-19.603543234757844,-11.584382617395644
0.05762732739252238,0.04677643203160941,93,-11.409414614529346,-17.854239779961897,-20.03253419165937,-18.468512033569606
0.07369841098415471,0.05510702493179495,78,-11.035379164223498,-17.497120506199934,-19.586148648041377,-8.543315321360643
0.07227301440155645,0.04409414946778937,100,-11.375857088294659,-17.709041025389038,-19.914098543373573,-19.304818292240984
0.05535217079818001,0.04056985490876827,107,-11.605254312196065,-18.013228935166048,-20.23965561434865,-21.333101380507767
0.08864158749922543,0.05384344558208347,80,-11.02334387582015,-17.358576971256642,-19.555479512660575,-8.59124972220751
0.0614321961383965,0.05846058335776615,74,-11.058803725457881,-17.603748309536883,-19.64680481652197,-11.275890188329987
0.06771952146829718,0.05580091295898221,78,-11.065518949999616,-17.5616156858808,-19.76332414785937,-9.199327967016771
0.09664451740502004,0.05519355382060155,78,-10.981546517025304,-17.26195724518707,-19.444737597789196,-8.624848377674427
0.0923338739448436,0.05423366517535698,80,-10.98640657825885,-17.31600708561573,-19.439317126777574,-8.468121625169697
0.07444288867431885,0.045239666958671605,97,-11.300439616304029,-17.661458795715784,-19.88524735311523,-19.1426403489544
0.05111718239605217,0.06162392623561506,70,-11.113626219783043,-17.72024617868231,-19.928308873540928,-11.51109962103632
0.09531843837128792,0.040913414101327025,107,-11.425633753059762,-17.534014649667597,-19.76042510940464,-20.707776887881504
0.09272447010111387,0.06928617835835624,59,-10.69359025784721,-17.098128644422175,-18.76665644992815,-11.581810258137077
0.05353206700583915,0.05821052564076192,75,-11.156105262710946,-17.728089644526452,-19.834022180789187,-11.760629919714065
0.09435330741070347,0.06906845157769491,62,-10.724202143980857,-17.08580507218717,-18.9257889401789,-11.510914429367674
0.0740615850931202,0.06919277191992335,60,-10.77290133598492,-17.29323215415832,-19.00653626528758,-11.453961378015537
0.0734894870817855,0.05391225935995923,80,-11.043165658347638,-17.520082504656777,-19.711376300513237,-8.55826482662576
0.08210146957213216,0.051544918722114016,84,-11.074012799061364,-17.463210854265505,-19.67597225658579,-13.783235981395443
0.09313140312523517,0.050697449709016636,86,-11.071692111459486,-17.367565874123898,-19.557151343708053,-15.781439347426828
0.08868070655884899,0.05099499008893635,86,-11.071977268169586,-17.405450000320133,-19.618386535288067,-14.370677046887069
0.0864680238433146,0.06517878735149468,67,-10.81842536434984,-17.214678597670837,-19.307700327420303,-10.928605050380678
0.07105401726868726,0.04980955815186372,87,-11.179642644291413,-17.61759932924157,-19.78984397224562,-16.499795492392828
0.07402311851380845,0.04852835898275091,90,-11.213684288940884,-17.605590467104367,-19.835742136140077,-18.12476305840723
0.058591954759960096,0.06652387144154624,65,-10.939754846013097,-17.53558728243126,-19.690388637884254,-11.65393434169248
0.09975494101272411,0.05721492327598734,75,-10.938617658068436,-17.203212281364078,-19.384864698435994,-10.650286506618434
0.0680573567365343,0.06881151098439114,60,-10.797435423513774,-17.370872923767546,-18.998731881242737,-11.538299416195517
0.07561961210470407,0.049320065723465124,89,-11.175449868660236,-17.572290666177345,-19.739547072173817,-16.817406823085363
0.07537055605293992,0.0680106426849975,61,-10.781276870555526,-17.29381893303765,-18.958166365475286,-11.576431425341623
0.09558849548005885,0.05685940247260774,76,-10.980204314787134,-17.24544034519522,-19.395758057103787,-10.512805339617588
0.06899544599480574,0.049043228986715814,89,-11.243693649633117,-17.657060185536913,-19.847397978255756,-17.728991045404715
0.08806275314704048,0.056378001639540785,77,-10.963491544748088,-17.32452464103044,-19.51265009968025,-9.759002557719114
0.08976562166949002,0.05388075847378445,81,-11.020245824402037,-17.34627872204865,-19.503848712602274,-8.585955929814823
0.08739291069929403,0.06205542041192323,69,-10.887990035154004,-17.24572098164366,-19.221834860214674,-11.209453943199385
0.09351835283086492,0.057942047954574354,75,-10.929988194880742,-17.24715569848956,-19.34021596474816,-11.009845224028492
0.056962709416748726,0.06383617765855573,68,-11.005145873069528,-17.594879399345153,-19.748329457187403,-11.714301683665301
0.09038306176903349,0.04174843823550489,104,-11.402370578934278,-17.56251039650677,-19.782826687511715,-20.452939750187642
0.08945534202503523,0.05501326385146146,79,-10.965442147367305,-17.330731003644654,-19.45177643746448,-8.511309869033958
0.06667345031795392,0.06738103705245195,65,-10.866234539053082,-17.41121507904202,-19.51827645272004,-11.515251866111756
0.09059460073353097,0.0567531358479984,76,-10.976359707636547,-17.29270633741532,-19.385541821975885,-10.46808087653317
0.07489041342210234,0.05428445645970516,80,-11.0377665545049,-17.49641878997076,-19.602312491149483,-8.52643461460037
0.05671462545693601,0.0612305526527966,71,-11.054912385395525,-17.635304076434487,-19.81625881044183,-11.629607576247652
0.0696478636063373,0.04614016231693712,95,-11.303225210261093,-17.70149627405581,-19.8839000373749,-18.62820555609364
0.06467451844395497,0.049388951292487035,89,-11.274231739249172,-17.70711581184905,-19.90165935019289,-16.953560230381623
0.0665948929551179,0.04398989316615824,100,-11.402096678349599,-17.782712756414696,-20.014097926195433,-20.26624697208568
0.07804772222976429,0.06675547718680058,63,-10.798639577219916,-17.280517484917887,-19.078501126586378,-11.6954524088496
0.09119397248347161,0.05148944604788557,84,-11.057393080319416,-17.372964649710358,-19.587713898900184,-13.356671064311056
0.07062644023023164,0.05175000832588288,84,-11.151522609562667,-17.590092297706864,-19.77652687617001,-13.92040997044348
0.09303507431728512,0.04811974610031613,92,-11.20353362467952,-17.413628014671307,-19.59499500444337,-17.6941213301029
0.06433423344299609,0.04573516109368423,97,-11.37882233674038,-17.77837354000055,-19.97485707227375,-19.168492696279845
0.07431208623821234,0.06119342772934284,71,-10.928598663492298,-17.400897299008083,-19.588167521761246,-11.215478810238348
0.05926355817669289,0.040383843828358454,108,-11.560814071902012,-17.958342082365583,-20.192009587327952,-21.414506959431225
0.08748158802399195,0.048141494466414435,92,-11.176221176787198,-17.466682400649894,-19.644682511516784,-17.654987058001485
0.07165955025662865,0.056377299907194686,77,-11.03011826769501,-17.50383839844862,-19.700104317126687,-10.256735625317534
0.08924594413526364,0.040804108539222825,107,-11.379458176892221,-17.593427192173042,-19.813215460966198,-20.586292011824586
0.07495957381076165,0.04625735447067292,95,-11.285101643150055,-17.636108530802176,-19.855630331015714,-20.04020309240536
0.07531499213698235,0.04268856535685466,102,-11.37410988982695,-17.7015053699572,-19.909501719863602,-19.673388315865967
0.09658739869826881,0.058587009263997986,74,-10.903336849099013,-17.209161250591496,-19.268796458242985,-11.503509750209982
0.08079649507967476,0.06301694646960539,68,-10.876570004591427,-17.302017911944994,-19.413233909871995,-11.313589839364974
0.0841661753548134,0.05204425987448764,83,-11.044920820727611,-17.43328013118937,-19.633420774234352,-11.351258619089444
0.0662633443954921,0.049287787464079136,89,-11.262871007794462,-17.687378926879045,-19.866240181201828,-17.380736389598074
0.06928466357309133,0.06985188223733331,58,-10.764764606389779,-17.34442957215979,-18.943495490704915,-11.479528824658034
0.06421103582916983,0.05177615432532158,84,-11.183107420941186,-17.672585612472815,-19.86924257786014,-14.188880296760672
0.09821460882911003,0.0536393718954562,81,-10.995850653810027,-17.271484128386632,-19.398779754807407,-8.493722336014242
0.09259335876774676,0.068528155194745,63,-10.729202482557668,-17.110908944306598,-19.149517987135376,-11.48817815487631
0.08399848092240521,0.06039773749392348,71,-10.881762153234785,-17.30482660472877,-19.38369538146298,-10.89310955403824
0.07030846788000508,0.05570177212955283,78,-11.049644217225746,-17.528655157217813,-19.61402295547916,-8.819495212552665
0.07966399391907172,0.04711008642588427,94,-11.256193048417092,-17.566813927044706,-19.7521494456024,-18.263851831871406
0.09953050371751178,0.05020945573451238,88,-11.091671543611044,-17.318367489739643,-19.515631254041978,-15.627905089670879
0.09544730850474453,0.04364998103920341,102,-11.322673374114204,-17.476069744095778,-19.67890928961677,-19.30216609167832
0.05199818598858214,0.05718064532136433,76,-11.203718203944025,-17.767924754722156,-19.842290735810664,-11.569600587457282
0.07770256260253373,0.050696979680308965,86,-11.147183422577408,-17.524147678258142,-19.675524130255376,-15.63024935768744
0.09086471175519595,0.04574647778490659,97,-11.285105867973034,-17.47827545856686,-19.684627692175045,-18.64341480243365
0.08921957079436334,0.06614641259865578,67,-10.822793018021867,-17.171699311892514,-19.055980548294336,-11.050443846244539
0.09895361875034332,0.05659348126850618,77,-10.981099524682525,-17.219704873550743,-19.401361109821927,-10.492487711949163
0.07230500482693844,0.05365898652213594,81,-11.064155739451632,-17.53819395869457,-19.716881978550987,-8.584735430770309
0.08360554669612792,0.04840903857020188,91,-11.174286042256465,-17.50136601091801,-19.67836193958672,-17.32671780898515
0.07377020298498221,0.05524696464112337,79,-11.043321617597222,-17.496570639590544,-19.721552365738425,-8.517959765099098
0.09166097849452687,0.06262500418598684,69,-10.853842148689543,-17.19791510669044,-19.29224473246166,-11.096503193048829
